language	number	form	predicted	accuracy
Spiti	94	ɡuptʃukɔdʒi	94	1
Spiti	95	ɡuptʃukɔŋã	95	1
Spiti	96	ɡuptʃukɛruk	96	1
Spiti	97	ɡuptʃukjəbdʉn	97	1
Spiti	98	ɡuptʃukjəbɡjɛ	98	1
Spiti	99	ɡuptʃukjərɡu	99	1
Sumi	01	lakʰi	01	1
Sumi	02	kìnì	07	0
Sumi	03	kɘtʰɘ	03	1
Sumi	04	bidi	44	0
Sumi	05	puŋu	05	1
Sumi	06	ʦuɣa	00	0
Sumi	07	ʦɘ̀ŋì	00	0
Sumi	08	taʧe	08	1
Sumi	09	toku	09	1
Sumi	10	ʧiɣi	10	1
Sumi	11	ʧiɣɘχàχi	10	0
Sumi	12	ʧiɣɘkini	12	1
Sumi	13	ʧiɣɘkɘtʰɘ	13	1
Sumi	14	ʧiɣɘbidi	14	1
Sumi	15	ʧiɣɘpuŋu	15	1
Sumi	16	ʧiɣɘʦuɣo	16	1
Sumi	17	ʧiɣɘʦɘ̀nì	17	1
Sumi	18	ʧiɣɘtaʧe	18	1
Sumi	19	ʧiɣɘtoku	19	1
Sumi	20	muku	20	1
Sumi	21	mukulakʰi	21	1
Sumi	22	mukukini	22	1
Sumi	23	mukukɘtʰɘ	23	1
Sumi	24	mukubidi	24	1
Sumi	25	mukupuŋu	25	1
Sumi	26	mukuʦuɣo	26	1
Sumi	27	mukuʦɘ̀nì	27	1
Sumi	28	mukutaʧe	28	1
Sumi	29	kukutoku	09	0
Sumi	30	ʃiɣɘ	30	1
Sumi	31	ʃiɣɘlakʰi	31	1
Sumi	32	ʃiɣɘkini	32	1
Sumi	33	ʃiɣəkɘtʰɘ	33	1
Sumi	34	ʃiɣɘbidi	34	1
Sumi	35	ʃiɣɘpuŋu	35	1
Sumi	36	ʃiɣɘʦuɣo	36	1
Sumi	37	ʃiɣɘʦɘ̀nì	37	1
Sumi	38	ʃiɣətaʧe	38	1
Sumi	39	ʃiɣɘtoku	39	1
Sumi	40	χɘbidi	44	0
Sumi	41	χɘbidilakʰi	41	1
Sumi	42	χɘbidikini	42	1
Sumi	43	χɘbidikɘtʰɘ	43	1
Sumi	44	χɘbidibidi	44	1
Sumi	45	χəbidipuŋu	05	0
Sumi	46	χəbidiʦuɣo	46	1
Sumi	47	χɘbidiʦɘ̀nì	47	1
Sumi	48	χɘbiditaʧe	48	1
Sumi	49	χɘbiditoku	49	1
Sumi	50	χɘpuŋu	55	0
Sumi	51	χɘpuŋulakʰi	51	1
Sumi	52	χɘpuŋukini	52	1
Sumi	53	χɘpuŋukɘtʰɘ	53	1
Sumi	54	χɘpuŋubidi	54	1
Sumi	55	χɘpuŋupuŋu	55	1
Sumi	56	χɘpuŋuʦuɣo	56	1
Sumi	57	χɘpuŋuʦɘ̀nì	57	1
Sumi	58	χɘpuŋutàʧe	58	1
Sumi	59	χɘpuŋutoku	59	1
Sumi	60	χɘʦuɣo	66	0
Sumi	61	χɘʦuɣolakʰi	61	1
Sumi	62	χəʦuɣokini	02	0
Sumi	63	χɘʦuɣokɘtʰɘ	63	1
Sumi	64	χɘʦuɣobidi	64	1
Sumi	65	χɘʦuɣopuŋu	65	1
Sumi	66	χɘʦuɣoʦuɣo	60	0
Sumi	67	χɘʦuɣoʦɘ̀nì	67	1
Sumi	68	χɘʦuɣotàʧe	68	1
Sumi	69	χɘʦuɣotoku	69	1
Sumi	70	χɘʦɘ̀ni	77	0
Sumi	71	χɘʦɘ̀nilakʰi	71	1
Sumi	72	χɘʦɘ̀nikini	72	1
Sumi	73	χɘʦɘ̀nikɘtʰɘ	73	1
Sumi	74	χɘʦɘ̀nibidi	74	1
Sumi	75	χɘʦɘ̀nipuŋu	75	1
Sumi	76	χɘʦɘ̀niʦuɣo	76	1
Sumi	77	χɘʦɘ̀niʦɘ̀ni	70	0
Sumi	78	χɘʦɘ̀nitàʧe	78	1
Sumi	79	χɘʦɘ̀nitoku	79	1
Sumi	80	χɘtàʧe	88	0
Sumi	81	χɘtàʧelakʰi	81	1
Sumi	82	χɘtàʧekini	82	1
Sumi	83	χɘtàʧekɘtʰɘ	83	1
Sumi	84	χɘtàʧebidi	84	1
Sumi	85	χɘtàʧepuŋu	85	1
Sumi	86	χɘtàʧeʦuɣo	86	1
Sumi	87	χɘtàʧeʦɘ̀ni	80	0
Sumi	88	χɘtàʧetàʧe	80	0
Sumi	89	χɘtàʧetoku	89	1
Sumi	90	χɘtoku	99	0
Sumi	91	χɘtokulakʰi	91	1
Sumi	92	χɘtokukini	92	1
Sumi	93	χɘtokukɘtʰɘ	93	1
Sumi	94	χɘtokubidi	94	1
Sumi	95	χɘtokupuŋu	95	1
Sumi	96	χɘtokuʦuɣo	96	1
Sumi	97	χɘtokuʦɘ̀nì	97	1
Sumi	98	χɘtokutàʧe	98	1
Sumi	99	χɘtokutoku	99	1
Sunwar	01	ka	00	0
Sunwar	02	niʔsi	80	0
Sunwar	03	sã	00	0
Sunwar	04	tsar	00	0
Sunwar	05	pãts	00	0
Sunwar	06	tsʰʌ	16	0
Sunwar	07	sat	00	0
Sunwar	08	aʈʰ	08	1
Sunwar	09	nʌu	00	0
Sunwar	10	dʌs	00	0
Sunwar	11	egʰarʌ	10	0
Sunwar	12	barhʌ	12	1
Sunwar	13	terhʌ	12	0
Sunwar	14	tsʌudʰʌ	04	0
Sunwar	15	pʌndʰrʌ	15	1
Sunwar	16	sorhʌ	13	0
Sunwar	17	sʌtrʌ	17	1
Sunwar	18	ʌʈʰarʌ	18	1
Sunwar	19	unis	29	0
Sunwar	20	bis	20	1
Sunwar	21	ekkais	21	1
Sunwar	22	bais	22	1
Sunwar	23	teis	20	0
Sunwar	24	tsʌubis	24	1
Sunwar	25	pʌtstsis	25	1
Sunwar	26	tsʰʌbbis	26	1
Sunwar	27	sʌttais	27	1
Sunwar	28	aʈʰʈʰais	28	1
Sunwar	29	untis	39	0
Sunwar	30	tis	33	0
Sunwar	31	ektis	31	1
Sunwar	32	battis	33	0
Sunwar	33	tjattis	32	0
Sunwar	34	tsʌutis	34	1
Sunwar	35	pʌitis	35	1
Sunwar	36	tsʰʌttis	36	1
Sunwar	37	sʌitis	37	1
Sunwar	38	aʈʰtis	38	1
Sunwar	39	unʌntsalis	49	0
Sunwar	40	tsalis	44	0
Sunwar	41	ektsalis	41	1
Sunwar	42	bʌjalis	42	1
Sunwar	43	tritsalis	43	1
Sunwar	44	tsʌwalis	44	1
Sunwar	45	pʌitalis	45	1
Sunwar	46	tsʰʌjalis	46	1
Sunwar	47	sʌtstsalis	47	1
Sunwar	48	aʈʰtsalis	48	1
Sunwar	49	unʌntsas	59	0
Sunwar	50	pʌtsas	45	0
Sunwar	51	ekaunnʌ	51	1
Sunwar	52	baunnʌ	52	1
Sunwar	53	tripʌnnʌ	53	1
Sunwar	54	tsʌunnʌ	54	1
Sunwar	55	pʌtspʌnnʌ	55	1
Sunwar	56	tsʰʌpʌnnʌ	56	1
Sunwar	57	sʌntaunnʌ	57	1
Sunwar	58	ʌnʈʰaunnʌ	58	1
Sunwar	59	unʌnsaʈʰi	69	0
Sunwar	60	saʈʰi	08	0
Sunwar	61	eksʌʈʈʰi	61	1
Sunwar	62	bʌjʌsʌʈʈʰi	62	1
Sunwar	63	trisʌʈʈʰi	63	1
Sunwar	64	tsʌusʌʈʈʰi	64	1
Sunwar	65	pʌisʌʈʈʰi	65	1
Sunwar	66	tsʰʌjʌsʌʈʈʰi	66	1
Sunwar	67	sʌtsʌʈʈʰi	67	1
Sunwar	68	ʌʈʰsʌʈʈʰi	68	1
Sunwar	69	unʌnsʌttri	59	0
Sunwar	70	sʌttʌri	77	0
Sunwar	71	ekhʌttʌr	71	1
Sunwar	72	bʌhʌhʌttʌr	72	1
Sunwar	73	trihʌttʌr	73	1
Sunwar	74	tsʌuhʌttʌr	74	1
Sunwar	75	pʌtsʌhʌttʌr	75	1
Sunwar	76	tsʰʌjʌhʌttʌr	76	1
Sunwar	77	sʌtʌhʌttʌr	77	1
Sunwar	78	aʈʰʌhʌttʌr	78	1
Sunwar	79	usi	80	0
Sunwar	80	ʌssi	09	0
Sunwar	81	ekasi	81	1
Sunwar	82	bʌjasi	82	1
Sunwar	83	trijasi	83	1
Sunwar	84	tsʌurasi	84	1
Sunwar	85	pʌtsasi	80	0
Sunwar	86	tsʰʌjasi	86	1
Sunwar	87	sʌtasi	87	1
Sunwar	88	ʌʈʰasi	88	1
Sunwar	89	unnʌbbe	99	0
Sunwar	90	nʌbbe	99	0
Sunwar	91	ekannʌbbe	91	1
Sunwar	92	bʌjanʌbbe	92	1
Sunwar	93	trijannbbe	93	1
Sunwar	94	tsʌurannbbe	94	1
Sunwar	95	pʌntsanʌbbe	90	0
Sunwar	96	tsʰʌjannʌbbe	96	1
Sunwar	97	sʌntannʌbbe	97	1
Sunwar	98	ʌnʈʰannbbe	98	1
Sunwar	99	unsʌj	19	0
Sylheti	01	æx	01	1
Sylheti	02	dui	00	0
Sylheti	03	ti:n	03	1
Sylheti	04	sɑir	00	0
Sylheti	05	fɑs	00	0
Sylheti	06	sɔe	06	1
Sylheti	07	ʃɑt	07	1
Sylheti	08	ɑʈ	08	1
Sylheti	09	nɔe	00	0
Sylheti	10	dɔʃ	00	0
Sylheti	11	æɡɑro	12	0
Sylheti	12	bɑro	12	1
Sylheti	13	tero	13	1
Sylheti	14	souddo	04	0
Sylheti	15	fonro	10	0
Sylheti	16	ʃullo	00	0
Sylheti	17	ʃotro	10	0
Sylheti	18	ɑʈɑro	18	1
Sylheti	19	unniʃ	29	0
Sylheti	20	biʃ	22	0
Sylheti	21	ækoiʃ	20	0
Sylheti	22	bɑiʃ	22	1
Sylheti	23	teiʃ	23	1
Sylheti	24	sobbiʃ	20	0
Sylheti	25	fociʃ	20	0
Sylheti	26	cʰɑbbiʃ	20	0
Sylheti	27	ʃɑtɑiʃ	27	1
Sylheti	28	ɑʈʰɑiʃ	28	1
Sylheti	29	untriʃ	39	0
Sylheti	30	triʃ	32	0
Sylheti	31	æxtriʃ	31	1
Sylheti	32	bottriʃ	30	0
Sylheti	33	tɛttriʃ	32	0
Sylheti	34	soutriʃ	34	1
Sylheti	35	fɔetriʃ	35	1
Sylheti	36	sɔetriʃ	36	1
Sylheti	37	ʃɑttriʃ	37	1
Sylheti	38	ɑʈtriʃ	38	1
Sylheti	39	unosolliʃ	49	0
Sylheti	40	solliʃ	44	0
Sylheti	41	æxsolliʃ	41	1
Sylheti	42	bijɑlliʃ	40	0
Sylheti	43	tetɑlliʃ	43	1
Sylheti	44	sousɑlliʃ	44	1
Sylheti	45	fɔetɑlliʃ	45	1
Sylheti	46	sɔesolliʃ	46	1
Sylheti	47	ʃɑtsolliʃ	47	1
Sylheti	48	ɑʈsolliʃ	48	1
Sylheti	49	unofoincɑʃ	59	0
Sylheti	50	foincɑʃ	45	0
Sylheti	51	æxɑnno	51	1
Sylheti	52	bɑʋɑnno	52	1
Sylheti	53	teppɑnno	53	1
Sylheti	54	souɑnno	54	1
Sylheti	55	fɔsfɑnno	55	1
Sylheti	56	sɑppɑnno	53	0
Sylheti	57	ʃɑtɑnno	57	1
Sylheti	58	ɑʈɑnno	58	1
Sylheti	59	unoʃɑiʈʰ	69	0
Sylheti	60	ʃɑiʈʰ	57	0
Sylheti	61	æxʃoʈʈi	61	1
Sylheti	62	bɑʃoʈʈi	62	1
Sylheti	63	teʃoʈʈi	63	1
Sylheti	64	souʃoʈʈi	64	1
Sylheti	65	fɔeʃoʈʈi	65	1
Sylheti	66	sɔeʃoʈʈi	66	1
Sylheti	67	ʃɑtʃoʈʈi	67	1
Sylheti	68	ɑʈʃoʈʈi	68	1
Sylheti	69	unoʃottoir	79	0
Sylheti	70	ʃottoir	72	0
Sylheti	71	æxɑttoir	71	1
Sylheti	72	bɑʋɑttoir	72	1
Sylheti	73	teɑttoir	73	1
Sylheti	74	souɑttoir	74	1
Sylheti	75	fɔsɑttoir	75	1
Sylheti	76	siɑttoir	76	1
Sylheti	77	ʃɑtɑttoir	77	1
Sylheti	78	ɑʈɑttoir	78	1
Sylheti	79	unoɑʃi	89	0
Sylheti	80	ɑʃi	86	0
Sylheti	81	æxɑʃi	81	1
Sylheti	82	birɑʃi	82	1
Sylheti	83	tirɑʃi	83	1
Sylheti	84	sourɑʃi	84	1
Sylheti	85	fɔsɑʃi	85	1
Sylheti	86	siɑʃi	86	1
Sylheti	87	ʃɑtɑʃi	87	1
Sylheti	88	ɔʃʈʰɑʃi	80	0
Sylheti	89	unonobboi	99	0
Sylheti	90	nobboi	99	0
Sylheti	91	æxɑnnobboi	91	1
Sylheti	92	birɑnnobboi	99	0
Sylheti	93	tirɑnnobboi	99	0
Sylheti	94	sourɑnnobboi	94	1
Sylheti	95	fɔsɑnnobboi	95	1
Sylheti	96	sirɑnnobboi	99	0
Sylheti	97	ʃɑtɑnnobboi	97	1
Sylheti	98	ɑʈɑnnobboi	98	1
Sylheti	99	nirɑnnobboi	92	0
TaiKhamti	01	əlɘŋ	01	1
TaiKhamti	02	sɔŋ	02	1
TaiKhamti	03	sɑm	23	0
TaiKhamti	04	si	14	0
TaiKhamti	05	hɑ	05	1
TaiKhamti	06	hop	06	1
TaiKhamti	07	cet	07	1
TaiKhamti	08	pɛt	08	1
TaiKhamti	09	kɑo	09	1
TaiKhamti	10	sip	10	1
TaiKhamti	11	siplɘŋ	11	1
TaiKhamti	12	sipsɔŋ	12	1
TaiKhamti	13	sipsɑm	13	1
TaiKhamti	14	sipsi	14	1
TaiKhamti	15	siphɑ	15	1
TaiKhamti	16	siphop	16	1
TaiKhamti	17	sipcet	17	1
TaiKhamti	18	sippɛt	18	1
TaiKhamti	19	sipkɑo	19	1
TaiKhamti	20	sɑo	29	0
TaiKhamti	21	sɑolɘŋ	21	1
TaiKhamti	22	sɑosɔŋ	22	1
TaiKhamti	23	sɑosɑm	23	1
TaiKhamti	24	sɑosi	24	1
TaiKhamti	25	sɑohɑ	25	1
TaiKhamti	26	sɑohop	26	1
TaiKhamti	27	sɑocet	27	1
TaiKhamti	28	sɑopɛt	28	1
TaiKhamti	29	sɑokɑo	29	1
TaiKhamti	30	sɑmsip	30	1
TaiKhamti	31	sɑmsiplɘŋ	31	1
TaiKhamti	32	sɑmsipsɔŋ	32	1
TaiKhamti	33	sɑmsipsɑm	33	1
TaiKhamti	34	sɑmsipsi	34	1
TaiKhamti	35	sɑmsiphɑ	35	1
TaiKhamti	36	sɑmsiphop	36	1
TaiKhamti	37	sɑmsipcet	37	1
TaiKhamti	38	sɑmsippɛt	38	1
TaiKhamti	39	sɑmsipkɑo	39	1
TaiKhamti	40	sisip	40	1
TaiKhamti	41	sisiplɘŋ	41	1
TaiKhamti	42	sisipsɔŋ	42	1
TaiKhamti	43	sisipsɑm	43	1
TaiKhamti	44	sisipsi	44	1
TaiKhamti	45	sisiphɑ	45	1
TaiKhamti	46	sisiphop	46	1
TaiKhamti	47	sisipcet	47	1
TaiKhamti	48	sisippɛt	48	1
TaiKhamti	49	sisipkɑo	49	1
TaiKhamti	50	hɑsip	50	1
TaiKhamti	51	hɑsiplɘŋ	51	1
TaiKhamti	52	hɑsipsɔŋ	52	1
TaiKhamti	53	hɑsipsɑm	53	1
TaiKhamti	54	hɑsipsi	54	1
TaiKhamti	55	hɑsiphɑ	55	1
TaiKhamti	56	hɑsiphop	56	1
TaiKhamti	57	hɑsipcet	57	1
TaiKhamti	58	hɑsippɛt	58	1
TaiKhamti	59	hɑsipkɑo	59	1
TaiKhamti	60	hopsip	60	1
TaiKhamti	61	hopsiplɘŋ	61	1
TaiKhamti	62	hopsipsɔŋ	62	1
TaiKhamti	63	hopsipsɑm	63	1
TaiKhamti	64	hopsipsi	64	1
TaiKhamti	65	hopsiphɑ	65	1
TaiKhamti	66	hopsiphop	66	1
TaiKhamti	67	hopsipcet	67	1
TaiKhamti	68	hopsippɛt	68	1
TaiKhamti	69	hopsipkɑo	69	1
TaiKhamti	70	cetsip	70	1
TaiKhamti	71	cetsiplɘŋ	71	1
TaiKhamti	72	cetsipsɔŋ	72	1
TaiKhamti	73	cetsipsɑm	73	1
TaiKhamti	74	cetsipsi	74	1
TaiKhamti	75	cetsiphɑ	75	1
TaiKhamti	76	cetsiphop	76	1
TaiKhamti	77	cetsipcet	77	1
TaiKhamti	78	cetsippɛt	78	1
TaiKhamti	79	cetsipkɑo	79	1
TaiKhamti	80	pɛtsip	80	1
TaiKhamti	81	pɛtsiplɘŋ	81	1
TaiKhamti	82	pɛtsipsɔŋ	82	1
TaiKhamti	83	pɛtsipsɑm	83	1
TaiKhamti	84	pɛtsipsi	84	1
TaiKhamti	85	pɛtsiphɑ	85	1
TaiKhamti	86	pɛtsiphop	86	1
TaiKhamti	87	pɛtsipcet	87	1
TaiKhamti	88	pɛtsippɛt	88	1
TaiKhamti	89	pɛtsipkɑo	89	1
TaiKhamti	90	kɑosip	90	1
TaiKhamti	91	kɑosiplɘŋ	91	1
TaiKhamti	92	kɑosipsɔŋ	92	1
TaiKhamti	93	kɑosipsɑm	93	1
TaiKhamti	94	kɑosipsi	94	1
TaiKhamti	95	kɑosiphɑ	95	1
TaiKhamti	96	kɑosiphop	96	1
TaiKhamti	97	kɑosipcet	97	1
TaiKhamti	98	kɑosippɛt	98	1
TaiKhamti	99	kɑosipkɑo	99	1
Tamil	01	ondrʊ	01	1
Tamil	02	ɪrəndʊ	02	1
Tamil	03	mu:ndrʊ	03	1
Tamil	04	nɑ:nɡʊ	04	1
Tamil	05	ɑɪndʊ	05	1
Tamil	06	ɑ:rʊ	06	1
Tamil	07	eɭʊ	07	1
Tamil	08	eʈʈʊ	08	1
Tamil	09	onbədʊ	09	1
Tamil	10	pɑttʊ	17	0
Tamil	11	pɑtɪondrʊ	11	1
Tamil	12	pɑnnɪrəndʊ	02	0
Tamil	13	pɑdɪmu:ʊ	10	0
Tamil	14	pɑdɪnɑ:nɡʊ	14	1
Tamil	15	pɑdɪnɑɪndʊ	15	1
Tamil	16	pɑdɪnɑ:rʊ	16	1
Tamil	17	pɑdɪneɭʊ	17	1
Tamil	18	pɑdɪneʈʈʊ	18	1
Tamil	19	pɑttonbədʊ	19	1
Tamil	20	ɪrʊbədʊ	20	1
Tamil	21	ɪrʊbədɪondrʊ	21	1
Tamil	22	ɪrʊbədɪrəndʊ	22	1
Tamil	23	ɪrʊbədɪmu:ndrʊ	23	1
Tamil	24	ɪrʊbədɪnɑ:nɡʊ	24	1
Tamil	25	ɪrʊbədɪɑɪndʊ	25	1
Tamil	26	ɪrʊbədɪɑ:rʊ	26	1
Tamil	27	ɪrʊbədɪeɭʊ	27	1
Tamil	28	ɪrʊbədɪeʈʈʊ	28	1
Tamil	29	ɪrʊbədɪonbədʊ	29	1
Tamil	30	mʊppədʊ	30	1
Tamil	31	mʊppətondrʊ	31	1
Tamil	32	mʊppətɪrəndʊ	32	1
Tamil	33	mʊppətɪmu:ndrʊ	33	1
Tamil	34	mʊppətɪnɑ:nɡʊ	34	1
Tamil	35	mʊppətɪɑɪndʊ	35	1
Tamil	36	mʊppətɪɑ:rʊ	36	1
Tamil	37	mʊppətɪeɭʊ	37	1
Tamil	38	mʊppətɪeʈʈʊ	38	1
Tamil	39	mʊppətɪonbədʊ	39	1
Tamil	40	nɑ:ppədʊ	40	1
Tamil	41	nɑ:ppətondrʊ	41	1
Tamil	42	nɑ:ppɑtɪrəndʊ	42	1
Tamil	43	nɑ:ppɑtmu:ndrʊ	43	1
Tamil	44	nɑ:ppɑtɪnɑ:nɡʊ	44	1
Tamil	45	nɑ:ppɑtɪɑɪndʊ	45	1
Tamil	46	nɑ:ppɑtɪɑ:rʊ	46	1
Tamil	47	nɑ:ppɑtɪeɭʊ	47	1
Tamil	48	nɑ:ppɑtɪeʈʈʊ	48	1
Tamil	49	nɑ:ppɑtɪonbədʊ	49	1
Tamil	50	ɑɪmbədʊ	50	1
Tamil	51	ɑɪmbətondrʊ	51	1
Tamil	52	ɑɪmbətɪrəndʊ	52	1
Tamil	53	ɑɪmbətɪmu:ndrʊ	53	1
Tamil	54	ɑɪmbətɪnɑ:nɡʊ	54	1
Tamil	55	ɑɪmbətɪɑɪndʊ	55	1
Tamil	56	ɑɪmbətɪɑ:rʊ	56	1
Tamil	57	ɑɪmbətɪeɭʊ	57	1
Tamil	58	ɑɪmbətɪeʈʈʊ	58	1
Tamil	59	ɑɪmbətɪonbədʊ	59	1
Tamil	60	ɑrʊbədʊ	60	1
Tamil	61	ɑrʊbədɪondrʊ	61	1
Tamil	62	ɑrʊbədɪɪrəndʊ	62	1
Tamil	63	ɑrʊbədɪmu:ndrʊ	63	1
Tamil	64	ɑrʊbədɪnɑ:nɡʊ	64	1
Tamil	65	ɑrʊbədɪɑɪndʊ	65	1
Tamil	66	ɑrʊbədɪɑ:rʊ	66	1
Tamil	67	ɑrʊbədɪeɭʊ	67	1
Tamil	68	ɑrʊbədɪeʈʈʊ	68	1
Tamil	69	ɑrʊbədɪonbədʊ	69	1
Tamil	70	eɭubədʊ	70	1
Tamil	71	eɭubətɪondrʊ	71	1
Tamil	72	eɭubətɪɪrəndʊ	72	1
Tamil	73	eɭubətɪmu:ndrʊ	73	1
Tamil	74	eɭubətɪnɑ:nɡʊ	74	1
Tamil	75	eɭubətɪɑɪndʊ	75	1
Tamil	76	eɭubətɪɑ:rʊ	76	1
Tamil	77	eɭubətɪeɭʊ	77	1
Tamil	78	eɭubətɪeʈʈʊ	78	1
Tamil	79	eɭubətɪonbədʊ	79	1
Tamil	80	eɳbədʊ	80	1
Tamil	81	eɳbətondrʊ	81	1
Tamil	82	eɳbətɪrəndʊ	82	1
Tamil	83	eɳbətɪmu:ndrʊ	83	1
Tamil	84	eɳbətɪnɑ:nɡʊ	84	1
Tamil	85	eɳbətɪɑɪndʊ	85	1
Tamil	86	eɳbətɪɑ:rʊ	86	1
Tamil	87	eɳbətɪeɭʊ	87	1
Tamil	88	eɳbətɪeʈʈʊ	88	1
Tamil	89	eɳbətɪonbədʊ	89	1
Tamil	90	toɳɳu:rʊ	96	0
Tamil	91	toɳɳu:rʊondrʊ	91	1
Tamil	92	toɳɳu:rʊɪrəndʊ	92	1
Tamil	93	toɳɳu:rʊmu:ndrʊ	93	1
Tamil	94	toɳɳu:rʊnɑ:nɡʊ	94	1
Tamil	95	toɳɳu:rʊɑɪndʊ	95	1
Tamil	96	toɳɳu:rʊɑ:rʊ	96	1
Tamil	97	toɳɳu:rʊeɭʊ	97	1
Tamil	98	toɳɳu:rʊeʈʈʊ	98	1
Tamil	99	toɳɳu:rʊonbədʊ	99	1
Tangkhul	01	ɑ:kʰə	01	1
Tangkhul	02	kʰənɪ	02	1
Tangkhul	03	kətʰum	03	1
Tangkhul	04	mətɪ	04	1
Tangkhul	05	pʰənɡɑ	05	1
Tangkhul	06	tʰəru	10	0
Tangkhul	07	sɪnɪ	07	1
Tangkhul	08	cɪsət	08	1
Tangkhul	09	cɪko	09	1
Tangkhul	10	tʰərɑ	10	1
Tangkhul	11	tʰərɑtəɑ:kʰə	11	1
Tangkhul	12	tʰərɑtəkʰənɪ	12	1
Tangkhul	13	tʰərɑtəkətʰum	13	1
Tangkhul	14	tʰərɑtəmətɪ	14	1
Tangkhul	15	tʰərɑtəpʰənɡɑ	15	1
Tangkhul	16	tʰərɑtətʰəru	16	1
Tangkhul	17	tʰərɑtəsɪnɪ	17	1
Tangkhul	18	tʰərɑtəcɪsət	18	1
Tangkhul	19	tʰərɑtəcɪko	19	1
Tangkhul	20	məɡə	20	1
Tangkhul	21	məɡətəɑ:kʰə	21	1
Tangkhul	22	məɡətəkʰənɪ	22	1
Tangkhul	23	məɡətəkətʰum	23	1
Tangkhul	24	məɡətəmətɪ	24	1
Tangkhul	25	məɡətəpʰənɡɑ	25	1
Tangkhul	26	məɡətətʰəru	26	1
Tangkhul	27	məɡətəsɪnɪ	27	1
Tangkhul	28	məɡətəcɪsət	28	1
Tangkhul	29	məɡətəcɪko	29	1
Tangkhul	30	tʰumrɑ:	30	1
Tangkhul	31	tʰumrɑ:təɑ:kʰə	31	1
Tangkhul	32	tʰumrɑ:təkʰənɪ	32	1
Tangkhul	33	tʰumrɑ:təkətʰum	33	1
Tangkhul	34	tʰumrɑ:təmətɪ	34	1
Tangkhul	35	tʰumrɑ:təpʰənɡɑ	35	1
Tangkhul	36	tʰumrɑ:tətʰəru	36	1
Tangkhul	37	tʰumrɑ:təsɪnɪ	37	1
Tangkhul	38	tʰumrɑ:təcɪsət	38	1
Tangkhul	39	tʰumrɑ:təcɪko	39	1
Tangkhul	40	huŋmətɪ	44	0
Tangkhul	41	huŋmətɪtəɑ:kʰə	41	1
Tangkhul	42	huŋmətɪtəkʰənɪ	42	1
Tangkhul	43	huŋmətɪtəkətʰum	43	1
Tangkhul	44	huŋmətɪtəmətɪ	44	1
Tangkhul	45	huŋmətɪtəpʰənɡɑ	45	1
Tangkhul	46	huŋmətɪtətʰəru	46	1
Tangkhul	47	huŋmətɪtəsɪnɪ	47	1
Tangkhul	48	huŋmətɪtəcɪsət	48	1
Tangkhul	49	huŋmətɪtəcɪko	49	1
Tangkhul	50	huŋpʰənɡɑ	55	0
Tangkhul	51	huŋpʰənɡɑtəɑ:kʰə	51	1
Tangkhul	52	huŋpʰənɡɑtəkʰənɪ	52	1
Tangkhul	53	huŋpʰənɡɑtəkətʰum	53	1
Tangkhul	54	huŋpʰənɡɑtəmətɪ	54	1
Tangkhul	55	huŋpʰənɡɑtəpʰənɡɑ	55	1
Tangkhul	56	huŋpʰənɡɑtətʰəru	56	1
Tangkhul	57	huŋpʰənɡɑtəsɪnɪ	57	1
Tangkhul	58	huŋpʰənɡɑtəcɪsət	58	1
Tangkhul	59	huŋpʰənɡɑtəcɪko	59	1
Tangkhul	60	huŋtʰəru	66	0
Tangkhul	61	huŋtʰərutəɑ:kʰə	61	1
Tangkhul	62	huŋtʰərutəkʰənɪ	62	1
Tangkhul	63	huŋtʰərutəkətʰum	63	1
Tangkhul	64	huŋtʰərutəmətɪ	64	1
Tangkhul	65	huŋtʰərutəpʰənɡɑ	65	1
Tangkhul	66	huŋtʰərutətʰəru	66	1
Tangkhul	67	huŋtʰərutəsɪnɪ	67	1
Tangkhul	68	huŋtʰərutəcɪsət	68	1
Tangkhul	69	huŋtʰərutəcɪko	69	1
Tangkhul	70	huŋsɪnɪ	77	0
Tangkhul	71	huŋsɪnɪtəɑ:kʰə	71	1
Tangkhul	72	huŋsɪnɪtəkʰənɪ	72	1
Tangkhul	73	huŋsɪnɪtəkətʰum	73	1
Tangkhul	74	huŋsɪnɪtəmətɪ	74	1
Tangkhul	75	huŋsɪnɪtəpʰənɡɑ	75	1
Tangkhul	76	huŋsɪnɪtətʰəru	76	1
Tangkhul	77	huŋsɪnɪtəsɪnɪ	77	1
Tangkhul	78	huŋsɪnɪtəcɪsət	78	1
Tangkhul	79	huŋsɪnɪtəcɪko	79	1
Tangkhul	80	huŋcɪsət	88	0
Tangkhul	81	huŋcɪsəttəɑ:kʰə	81	1
Tangkhul	82	huŋcɪsəttəkʰənɪ	82	1
Tangkhul	83	huŋcɪsəttəkətʰum	83	1
Tangkhul	84	huŋcɪsəttəmətɪ	84	1
Tangkhul	85	huŋcɪsəttəpʰənɡɑ	85	1
Tangkhul	86	huŋcɪsəttətʰəru	86	1
Tangkhul	87	huŋcɪsəttəsɪnɪ	87	1
Tangkhul	88	huŋcɪsəttəcɪsət	88	1
Tangkhul	89	huŋcɪsəttəcɪko	89	1
Tangkhul	90	huŋcɪko	99	0
Tangkhul	91	huŋcɪkotəɑ:kʰə	91	1
Tangkhul	92	huŋcɪkotəkʰənɪ	92	1
Tangkhul	93	huŋcɪkotəkətʰum	93	1
