language	number	form	predicted	accuracy
syl	75	ফছত্তইর	70	0
syl	76	ছিওত্তইর	70	0
syl	77	সাতত্তইর	77	1
syl	78	আটত্তইর	78	1
syl	79	উনোআশি	80	0
syl	80	আশি	89	0
syl	81	এখাশি	81	1
syl	82	বিরাশি	82	1
syl	83	তিরাশি	83	1
syl	84	ছৌরাশি	84	1
syl	85	ফছাশি	85	1
syl	86	ছিয়াশি	86	1
syl	87	সাতাশি	87	1
syl	88	অষ্টআশি	80	0
syl	89	উননব্বই	90	0
syl	90	নব্বই	99	0
syl	91	একান্নব্বই	99	0
syl	92	বিরান্নব্বই	99	0
syl	93	তিরান্নব্বই	99	0
syl	94	ছৌরান্নব্বই	94	1
syl	95	ফছান্নব্বই	95	1
syl	96	ছিয়ান্নব্বই	96	1
syl	97	সাতান্নব্বই	97	1
syl	98	আটান্নব্বই	98	1
syl	99	নিরান্নব্বই	92	0
tam	01	ஒன்று	01	1
tam	02	இரண்டு	02	1
tam	03	மூன்று	03	1
tam	04	நான்கு	04	1
tam	05	ஐந்து	05	1
tam	06	ஆறு	06	1
tam	07	ஏழு	07	1
tam	08	எட்டு	08	1
tam	09	ஒன்பது	09	1
tam	10	பத்து	15	0
tam	11	பதினொன்று	11	1
tam	12	பன்னிரண்டு	02	0
tam	13	பதின்மூன்று	13	1
tam	14	பதினான்கு	14	1
tam	15	பதினைந்து	10	0
tam	16	பதினாறு	10	0
tam	17	பதினேழு	17	1
tam	18	பதினெட்டு	18	1
tam	19	பத்தொன்பது	10	0
tam	20	இருபது	20	1
tam	21	இருபத்திஒன்று	21	1
tam	22	இருபத்திஇரண்டு	22	1
tam	23	இருபத்திமூன்று	23	1
tam	24	இருபத்திநான்கு	24	1
tam	25	இருபத்திஐந்து	25	1
tam	26	இருபத்திஆறு	26	1
tam	27	இருபத்திஏழு	27	1
tam	28	இருபத்திஎட்டு	28	1
tam	29	இருபத்திஒன்பது	29	1
tam	30	முப்பது	30	1
tam	31	முப்பத்திஒன்று	31	1
tam	32	முப்பத்திஇரண்டு	32	1
tam	33	முப்பத்திமூன்று	33	1
tam	34	முப்பத்திநான்கு	34	1
tam	35	முப்பத்திஐந்து	35	1
tam	36	முப்பத்திஆறு	36	1
tam	37	முப்பத்திஏழு	37	1
tam	38	முப்பத்திஎட்டு	38	1
tam	39	முப்பத்திஒன்பது	39	1
tam	40	நாற்பது	40	1
tam	41	நாற்பத்திஒன்று	41	1
tam	42	நாற்பத்திஇரண்டு	42	1
tam	43	நாற்பத்திமூன்று	43	1
tam	44	நாற்பத்திநான்கு	44	1
tam	45	நாற்பத்திஐந்து	45	1
tam	46	நாற்பத்திஆறு	46	1
tam	47	நாற்பத்திஏழு	47	1
tam	48	நாற்பத்திஎட்டு	48	1
tam	49	நாற்பத்திஒன்பது	49	1
tam	50	ஐம்பது	50	1
tam	51	ஐம்பத்திஒன்று	51	1
tam	52	ஐம்பத்திஇரண்டு	52	1
tam	53	ஐம்பத்திமூன்று	53	1
tam	54	ஐம்பத்திநான்கு	54	1
tam	55	ஐம்பத்திஐந்து	55	1
tam	56	ஐம்பத்திஆறு	56	1
tam	57	ஐம்பத்திஏழு	57	1
tam	58	ஐம்பத்திஎட்டு	58	1
tam	59	ஐம்பத்திஒன்பது	59	1
tam	60	அறுபது	60	1
tam	61	அறுபத்திஒன்று	61	1
tam	62	அறுபத்திஇரண்டு	62	1
tam	63	அறுபத்திமூன்று	63	1
tam	64	அறுபத்திநான்கு	64	1
tam	65	அறுபத்திஐந்து	65	1
tam	66	அறுபத்திஆறு	66	1
tam	67	அறுபத்திஏழு	67	1
tam	68	அறுபத்திஎட்டு	68	1
tam	69	அறுபத்திஒன்பது	69	1
tam	70	எழுபது	70	1
tam	71	எழுபத்திஒன்று	71	1
tam	72	எழுபத்திஇரண்டு	72	1
tam	73	எழுபத்திமூன்று	73	1
tam	74	எழுபத்திநான்கு	74	1
tam	75	எழுபத்திஐந்து	75	1
tam	76	எழுபத்திஆறு	76	1
tam	77	எழுபத்திஏழு	77	1
tam	78	எழுபத்திஎட்டு	78	1
tam	79	எழுபத்திஒன்பது	79	1
tam	80	எண்பது	80	1
tam	81	எண்பத்திஒன்று	81	1
tam	82	எண்பத்திஇரண்டு	82	1
tam	83	எண்பத்திமூன்று	83	1
tam	84	எண்பத்திநான்கு	84	1
tam	85	எண்பத்திஐந்து	85	1
tam	86	எண்பத்திஆறு	86	1
tam	87	எண்பத்திஏழு	87	1
tam	88	எண்பத்திஎட்டு	88	1
tam	89	எண்பத்திஒன்பது	89	1
tam	90	தொண்ணூறு	96	0
tam	91	தொண்ணூற்றுஒன்று	91	1
tam	92	தொண்ணூற்றுஇரண்டு	92	1
tam	93	தொண்ணூற்றுமூன்று	93	1
tam	94	தொண்ணூற்றுநான்கு	94	1
tam	95	தொண்ணூற்றுஐந்து	95	1
tam	96	தொண்ணூற்றுஆறு	96	1
tam	97	தொண்ணூற்றுஏழு	97	1
tam	98	தொண்ணூற்றுஎட்டு	98	1
tam	99	தொண்ணூற்றுஒன்பது	99	1
tat	01	бер	01	1
tat	02	ике	02	1
tat	03	өч	03	1
tat	04	дүрт	04	1
tat	05	биш	05	1
tat	06	алты	66	0
tat	07	җиде	07	1
tat	08	сигез	08	1
tat	09	тугыз	09	1
tat	10	ун	10	1
tat	11	унбер	11	1
tat	12	унике	12	1
tat	13	унөч	13	1
tat	14	ундүрт	14	1
tat	15	унбиш	15	1
tat	16	уналты	16	1
tat	17	унҗиде	17	1
tat	18	унсигез	18	1
tat	19	унтугыз	19	1
tat	20	егерме	20	1
tat	21	егермебер	21	1
tat	22	егермеике	22	1
tat	23	егермеөч	23	1
tat	24	егермедүрт	24	1
tat	25	егермебиш	25	1
tat	26	егермеалты	26	1
tat	27	егермеҗиде	27	1
tat	28	егермесигез	28	1
tat	29	егерметугыз	29	1
tat	30	утыз	30	1
tat	31	утызбер	31	1
tat	32	утызике	32	1
tat	33	утызөч	33	1
tat	34	утыздүрт	34	1
tat	35	утызбиш	35	1
tat	36	утызалты	36	1
tat	37	утызҗиде	37	1
tat	38	утызсигез	38	1
tat	39	утызтугыз	39	1
tat	40	кырык	40	1
tat	41	кырыкбер	41	1
tat	42	кырыкике	42	1
tat	43	кырыкөч	43	1
tat	44	кырыкдүрт	44	1
tat	45	кырыкбиш	45	1
tat	46	кырыкалты	46	1
tat	47	кырыкҗиде	47	1
tat	48	кырыксигез	48	1
tat	49	кырыктугыз	49	1
tat	50	илле	50	1
tat	51	иллебер	51	1
tat	52	иллеике	52	1
tat	53	иллеөч	53	1
tat	54	илледүрт	54	1
tat	55	иллебиш	55	1
tat	56	иллеалты	56	1
tat	57	иллеҗиде	57	1
tat	58	иллесигез	58	1
tat	59	иллетугыз	59	1
tat	60	алтмыш	66	0
tat	61	алтмышбер	61	1
tat	62	алтмышике	62	1
tat	63	алтмышөч	63	1
tat	64	алтмышдүрт	64	1
tat	65	алтмышбиш	65	1
tat	66	алтмышалты	66	1
tat	67	алтмышҗиде	67	1
tat	68	алтмышсигез	68	1
tat	69	алтмыштугыз	69	1
tat	70	җитмеш	70	1
tat	71	җитмешбер	71	1
tat	72	җитмешике	72	1
tat	73	җитмешөч	73	1
tat	74	җитмешдүрт	74	1
tat	75	җитмешбиш	75	1
tat	76	җитмешалты	76	1
tat	77	җитмешҗиде	77	1
tat	78	җитмешсигез	78	1
tat	79	җитмештугыз	79	1
tat	80	сиксән	80	1
tat	81	сиксәнбер	81	1
tat	82	сиксәнике	82	1
tat	83	сиксәнөч	83	1
tat	84	сиксәндүрт	84	1
tat	85	сиксәнбиш	85	1
tat	86	сиксәналты	86	1
tat	87	сиксәнҗиде	87	1
tat	88	сиксәнсигез	88	1
tat	89	сиксәнтугыз	89	1
tat	90	туксан	90	1
tat	91	туксанбер	91	1
tat	92	туксанике	92	1
tat	93	туксанөч	93	1
tat	94	туксандүрт	94	1
tat	95	туксанбиш	95	1
tat	96	туксаналты	96	1
tat	97	туксанҗиде	97	1
tat	98	туксансигез	98	1
tat	99	туксантугыз	99	1
tel	01	ఒకటి	01	1
tel	02	రెండు	12	0
tel	03	మూడు	03	1
tel	04	నాలుగు	14	0
tel	05	ఐదు	05	1
tel	06	ఆరు	06	1
tel	07	ఏడు	07	1
tel	08	ఎనిమిది	88	0
tel	09	తొమ్మిది	19	0
tel	10	పది	10	1
tel	11	పదకొండు	12	0
tel	12	పన్నెండు	02	0
tel	13	పదమూడు	13	1
tel	14	పద్నాలుగు	14	1
tel	15	పదిహేను	10	0
tel	16	పదహారు	10	0
tel	17	పదిహేడు	15	0
tel	18	పద్దెనిమిది	18	1
tel	19	పంతొమ్మిది	09	0
tel	20	ఇరవై	20	1
tel	21	ఇరవైఒకటి	21	1
tel	22	ఇరవైరెండు	22	1
tel	23	ఇరవైమూడు	23	1
tel	24	ఇరవైనాలుగు	24	1
tel	25	ఇరవైఐదు	25	1
tel	26	ఇరవైఆరు	26	1
tel	27	ఇరవైఏడు	27	1
tel	28	ఇరవైఎనిమిది	28	1
tel	29	ఇరవైతొమ్మిది	29	1
tel	30	ముప్పై	30	1
tel	31	ముప్పైఒకటి	31	1
tel	32	ముప్పైరెండు	32	1
tel	33	ముప్పైమూడు	33	1
tel	34	ముప్పైనాలుగు	34	1
tel	35	ముప్పైఐదు	35	1
tel	36	ముప్పైఆరు	36	1
tel	37	ముప్పైఏడు	37	1
tel	38	ముప్పైఎనిమిది	38	1
tel	39	ముప్పైతొమ్మిది	39	1
tel	40	నలభై	40	1
tel	41	నలభైఒకటి	41	1
tel	42	నలభైరెండు	42	1
tel	43	నలభైమూడు	43	1
tel	44	నలభైనాలుగు	44	1
tel	45	నలభైఐదు	45	1
tel	46	నలభైఆరు	46	1
tel	47	నలభైఏడు	47	1
tel	48	నలభైఎనిమిది	48	1
tel	49	నలభైతొమ్మిది	49	1
tel	50	యాభై	50	1
tel	51	యాభైఒకటి	51	1
tel	52	యాభైరెండు	52	1
tel	53	యాభైమూడు	53	1
tel	54	యాభైనాలుగు	54	1
tel	55	యాభైఐదు	55	1
tel	56	యాభైఆరు	56	1
tel	57	యాభైఏడు	57	1
tel	58	యాభైఎనిమిది	58	1
tel	59	యాభైతొమ్మిది	59	1
tel	60	అరవై	60	1
tel	61	అరవైఒకటి	61	1
tel	62	అరవైరెండు	62	1
tel	63	అరవైమూడు	63	1
tel	64	అరవైనాలుగు	64	1
tel	65	అరవైఐదు	65	1
tel	66	అరవైఆరు	66	1
tel	67	అరవైఏడు	67	1
tel	68	అరవైఎనిమిది	68	1
tel	69	అరవైతొమ్మిది	69	1
tel	70	డబ్భై	70	1
tel	71	డబ్భైఒకటి	71	1
tel	72	డబ్భైరెండు	72	1
tel	73	డబ్భైమూడు	73	1
tel	74	డబ్భైనాలుగు	74	1
tel	75	డబ్భైఐదు	75	1
tel	76	డబ్భైఆరు	76	1
tel	77	డబ్భైఏడు	77	1
tel	78	డబ్భైఎనిమిది	78	1
tel	79	డబ్భైతొమ్మిది	79	1
tel	80	ఎనభై	80	1
tel	81	ఎనభైఒకటి	81	1
tel	82	ఎనభైరెండు	82	1
tel	83	ఎనభైమూడు	83	1
tel	84	ఎనభైనాలుగు	84	1
tel	85	ఎనభైఐదు	85	1
tel	86	ఎనభైఆరు	86	1
tel	87	ఎనభైఏడు	87	1
tel	88	ఎనభైఎనిమిది	88	1
tel	89	ఎనభైతొమ్మిది	89	1
tel	90	తొంభై	90	1
tel	91	తొంభైఒకటి	91	1
tel	92	తొంభైరెండు	92	1
tel	93	తొంభైమూడు	93	1
tel	94	తొంభైనాలుగు	94	1
tel	95	తొంభైఐదు	95	1
tel	96	తొంభైఆరు	96	1
tel	97	తొంభైఏడు	97	1
tel	98	తొంభైఎనిమిది	98	1
tel	99	తొంభైతొమ్మిది	99	1
tgk	01	як	01	1
tgk	02	ду	02	1
tgk	03	се	03	1
tgk	04	чор	04	1
tgk	05	панҷ	55	0
tgk	06	шаш	06	1
tgk	07	ҳафт	77	0
tgk	08	ҳашт	88	0
tgk	09	нуҳ	09	1
tgk	10	даҳ	11	0
tgk	11	ёздаҳ	10	0
tgk	12	дувоздаҳ	10	0
tgk	13	сенздаҳ	16	0
tgk	14	чордаҳ	14	1
tgk	15	понздаҳ	16	0
tgk	16	шонздаҳ	15	0
tgk	17	ҳабдаҳ	10	0
tgk	18	ҳаждаҳ	10	0
tgk	19	нуздаҳ	10	0
tgk	20	бист	20	1
tgk	21	бистуяк	21	1
tgk	22	бистуду	22	1
tgk	23	бистусе	23	1
tgk	24	бистучор	24	1
tgk	25	биступанҷ	25	1
tgk	26	бистушаш	26	1
tgk	27	бистуҳафт	27	1
tgk	28	бистуҳашт	28	1
tgk	29	бистунуҳ	29	1
tgk	30	си	30	1
tgk	31	сиюяк	31	1
tgk	32	сиюду	32	1
tgk	33	сиюсе	33	1
tgk	34	сиючор	34	1
tgk	35	сиюпанҷ	35	1
tgk	36	сиюшаш	36	1
tgk	37	сиюҳафт	37	1
tgk	38	сиюҳашт	38	1
tgk	39	сиюнуҳ	39	1
tgk	40	чил	40	1
tgk	41	чилуяк	41	1
tgk	42	чилуду	42	1
tgk	43	чилусе	43	1
tgk	44	чилучор	44	1
tgk	45	чилупанҷ	45	1
tgk	46	чилушаш	46	1
tgk	47	чилуҳафт	47	1
tgk	48	чилуҳашт	48	1
tgk	49	чилунуҳ	49	1
tgk	50	панҷоҳ	55	0
tgk	51	панҷоҳуяк	51	1
tgk	52	панҷоҳуду	52	1
tgk	53	панҷоҳусе	53	1
tgk	54	панҷоҳучор	54	1
tgk	55	панҷоҳупанҷ	55	1
tgk	56	панҷоҳушаш	56	1
tgk	57	панҷоҳуҳафт	57	1
tgk	58	панҷоҳуҳашт	58	1
tgk	59	панҷоҳунуҳ	59	1
tgk	60	шаст	60	1
tgk	61	шастуяк	61	1
tgk	62	шастуду	62	1
tgk	63	шастусе	63	1
tgk	64	шастучор	64	1
tgk	65	шаступанҷ	65	1
tgk	66	шастушаш	66	1
tgk	67	шастуҳафт	67	1
tgk	68	шастуҳашт	68	1
tgk	69	шастунуҳ	69	1
tgk	70	ҳафтод	77	0
tgk	71	ҳафтодуяк	71	1
tgk	72	ҳафтодуду	72	1
tgk	73	ҳафтодусе	73	1
tgk	74	ҳафтодучор	74	1
tgk	75	ҳафтодупанҷ	75	1
tgk	76	ҳафтодушаш	76	1
tgk	77	ҳафтодуҳафт	77	1
tgk	78	ҳафтодуҳашт	78	1
tgk	79	ҳафтодунуҳ	79	1
tgk	80	ҳаштод	88	0
tgk	81	ҳаштодуяк	81	1
tgk	82	ҳаштодуду	82	1
tgk	83	ҳаштодусе	83	1
tgk	84	ҳаштодучор	84	1
tgk	85	ҳаштодупанҷ	85	1
tgk	86	ҳаштодушаш	86	1
tgk	87	ҳаштодуҳафт	87	1
tgk	88	ҳаштодуҳашт	88	1
tgk	89	ҳаштодунуҳ	89	1
tgk	90	навад	90	1
tgk	91	навадуяк	91	1
tgk	92	навадуду	92	1
tgk	93	навадусе	93	1
tgk	94	навадучор	94	1
tgk	95	навадупанҷ	95	1
tgk	96	навадушаш	96	1
tgk	97	навадуҳафт	97	1
tgk	98	навадуҳашт	98	1
tgk	99	навадунуҳ	99	1
tha	01	หนึ่ง	00	0
tha	02	สอง	02	1
tha	03	สาม	03	1
tha	04	สี่	04	1
tha	05	ห้า	05	1
tha	06	หก	06	1
tha	07	เจ็ด	07	1
tha	08	แปด	08	1
tha	09	เก้า	09	1
tha	10	สิบ	10	1
tha	11	สิบเอ็ด	11	1
tha	12	สิบสอง	12	1
tha	13	สิบสาม	13	1
tha	14	สิบสี่	14	1
tha	15	สิบห้า	15	1
tha	16	สิบหก	16	1
tha	17	สิบเจ็ด	17	1
tha	18	สิบแปด	18	1
tha	19	สิบเก้า	19	1
tha	20	ยี่สิบ	20	1
tha	21	ยี่สิบเอ็ด	21	1
tha	22	ยี่สิบสอง	22	1
tha	23	ยี่สิบสาม	23	1
tha	24	ยี่สิบสี่	24	1
tha	25	ยี่สิบห้า	25	1
tha	26	ยี่สิบหก	26	1
tha	27	ยี่สิบเจ็ด	27	1
tha	28	ยี่สิบแปด	28	1
tha	29	ยี่สิบเก้า	29	1
tha	30	สามสิบ	30	1
tha	31	สามสิบเอ็ด	31	1
tha	32	สามสิบสอง	32	1
tha	33	สามสิบสาม	33	1
tha	34	สามสิบสี่	34	1
tha	35	สามสิบห้า	35	1
tha	36	สามสิบหก	36	1
tha	37	สามสิบเจ็ด	37	1
tha	38	สามสิบแปด	38	1
tha	39	สามสิบเก้า	39	1
tha	40	สี่สิบ	40	1
tha	41	สี่สิบเอ็ด	41	1
tha	42	สี่สิบสอง	42	1
tha	43	สี่สิบสาม	43	1
tha	44	สี่สิบสี่	44	1
tha	45	สี่สิบห้า	45	1
tha	46	สี่สิบหก	46	1
tha	47	สี่สิบเจ็ด	47	1
tha	48	สี่สิบแปด	48	1
tha	49	สี่สิบเก้า	49	1
tha	50	ห้าสิบ	50	1
tha	51	ห้าสิบเอ็ด	51	1
tha	52	ห้าสิบสอง	52	1
tha	53	ห้าสิบสาม	53	1
tha	54	ห้าสิบสี่	54	1
tha	55	ห้าสิบห้า	55	1
tha	56	ห้าสิบหก	56	1
tha	57	ห้าสิบเจ็ด	57	1
tha	58	ห้าสิบแปด	58	1
tha	59	ห้าสิบเก้า	59	1
tha	60	หกสิบ	60	1
tha	61	หกสิบเอ็ด	61	1
tha	62	หกสิบสอง	62	1
tha	63	หกสิบสาม	63	1
tha	64	หกสิบสี่	64	1
tha	65	หกสิบห้า	65	1
tha	66	หกสิบหก	66	1
tha	67	หกสิบเจ็ด	67	1
tha	68	หกสิบแปด	68	1
tha	69	หกสิบเก้า	69	1
tha	70	เจ็ดสิบ	70	1
tha	71	เจ็ดสิบเอ็ด	71	1
tha	72	เจ็ดสิบสอง	72	1
tha	73	เจ็ดสิบสาม	73	1
tha	74	เจ็ดสิบสี่	74	1
tha	75	เจ็ดสิบห้า	75	1
tha	76	เจ็ดสิบหก	76	1
tha	77	เจ็ดสิบเจ็ด	77	1
tha	78	เจ็ดสิบแปด	78	1
tha	79	เจ็ดสิบเก้า	79	1
tha	80	แปดสิบ	80	1
tha	81	แปดสิบเอ็ด	81	1
tha	82	แปดสิบสอง	82	1
tha	83	แปดสิบสาม	83	1
tha	84	แปดสิบสี่	84	1
tha	85	แปดสิบห้า	85	1
tha	86	แปดสิบหก	86	1
tha	87	แปดสิบเจ็ด	87	1
tha	88	แปดสิบแปด	88	1
tha	89	แปดสิบเก้า	89	1
tha	90	เก้าสิบ	90	1
tha	91	เก้าสิบเอ็ด	91	1
tha	92	เก้าสิบสอง	92	1
tha	93	เก้าสิบสาม	93	1
tha	94	เก้าสิบสี่	94	1
tha	95	เก้าสิบห้า	95	1
tha	96	เก้าสิบหก	96	1
tha	97	เก้าสิบเจ็ด	97	1
tha	98	เก้าสิบแปด	98	1
tha	99	เก้าสิบเก้า	99	1
tsn	01	nngwe	01	1
tsn	02	pedi	02	1
tsn	03	tharo	03	1
tsn	04	nne	04	1
tsn	05	tlhano	05	1
tsn	06	thataro	06	1
tsn	07	supa	07	1
tsn	08	robedi	08	1
tsn	09	robongwe	09	1
tsn	10	some	10	1
tsn	11	somenngwe	11	1
tsn	12	somepedi	12	1
tsn	13	sometharo	13	1
tsn	14	somenne	14	1
tsn	15	sometlhano	15	1
tsn	16	somethataro	16	1
tsn	17	somesupa	17	1
tsn	18	somerobedi	18	1
tsn	19	somerobongwe	19	1
tsn	20	masomeamabedi	22	0
tsn	21	masomeamabedinngwe	21	1
tsn	22	masomeamabedipedi	22	1
tsn	23	masomeamabeditharo	23	1
tsn	24	masomeamabedinne	24	1
tsn	25	masomeamabeditlhano	25	1
tsn	26	masomeamabedithataro	26	1
tsn	27	masomeamabedisupa	27	1
tsn	28	masomeamabedirobedi	28	1
tsn	29	masomeamabedirobongwe	29	1
tsn	30	masomeamararo	30	1
tsn	31	masomeamararonngwe	31	1
tsn	32	masomeamararopedi	32	1
tsn	33	masomeamararotharo	33	1
tsn	34	masomeamararonne	34	1
tsn	35	masomeamararotlhano	35	1
tsn	36	masomeamararothataro	36	1
tsn	37	masomeamararosupa	37	1
tsn	38	masomeamararorobedi	38	1
tsn	39	masomeamararorobongwe	39	1
tsn	40	masomeamane	44	0
tsn	41	masomeamanenngwe	41	1
tsn	42	masomeamanepedi	42	1
tsn	43	masomeamanetharo	43	1
tsn	44	masomeamanenne	44	1
tsn	45	masomeamanetlhano	45	1
tsn	46	masomeamanethataro	46	1
tsn	47	masomeamanesupa	47	1
tsn	48	masomeamanerobedi	48	1
tsn	49	masomeamanerobongwe	49	1
tsn	50	masomeamatlhano	55	0
tsn	51	masomeamatlhanonngwe	51	1
tsn	52	masomeamatlhanopedi	52	1
tsn	53	masomeamatlhanotharo	53	1
tsn	54	masomeamatlhanonne	54	1
tsn	55	masomeamatlhanotlhano	55	1
tsn	56	masomeamatlhanothataro	56	1
tsn	57	masomeamatlhanosupa	57	1
tsn	58	masomeamatlhanorobedi	58	1
tsn	59	masomeamatlhanorobongwe	59	1
tsn	60	masomeamathataro	66	0
tsn	61	masomeamathataronngwe	61	1
tsn	62	masomeamathataropedi	62	1
tsn	63	masomeamathatarotharo	66	0
tsn	64	masomeamathataronne	64	1
tsn	65	masomeamathatarotlhano	65	1
tsn	66	masomeamathatarothataro	66	1
tsn	67	masomeamathatarosupa	67	1
tsn	68	masomeamathatarorobedi	68	1
tsn	69	masomeamathatarorobongwe	69	1
tsn	70	masomeasupa	77	0
tsn	71	masomeasupanngwe	71	1
tsn	72	masomeasupapedi	72	1
tsn	73	masomeasupatharo	73	1
tsn	74	masomeasupanne	74	1
tsn	75	masomeasupatlhano	75	1
tsn	76	masomeasupathataro	76	1
tsn	77	masomeasupasupa	70	0
tsn	78	masomeasuparobedi	78	1
tsn	79	masomeasuparobongwe	79	1
tsn	80	masomearobedi	88	0
tsn	81	masomearobedinngwe	81	1
tsn	82	masomearobedipedi	82	1
tsn	83	masomearobeditharo	83	1
tsn	84	masomearobedinne	84	1
tsn	85	masomearobeditlhano	85	1
tsn	86	masomearobedithataro	86	1
tsn	87	masomearobedisupa	87	1
tsn	88	masomearobedirobedi	88	1
tsn	89	masomearobedirobongwe	99	0
tsn	90	masomearobongwe	99	0
tsn	91	masomearobongwenngwe	99	0
tsn	92	masomearobongwepedi	92	1
tsn	93	masomearobongwetharo	93	1
tsn	94	masomearobongwenne	94	1
tsn	95	masomearobongwetlhano	95	1
tsn	96	masomearobongwethataro	96	1
tsn	97	masomearobongwesupa	97	1
tsn	98	masomearobongwerobedi	99	0
tsn	99	masomearobongwerobongwe	99	1
tts	01	นึง	00	0
tts	02	สอง	02	1
tts	03	สาม	03	1
tts	04	ซี	04	1
tts	05	ห่า	05	1
tts	06	ฮก	06	1
tts	07	เจ้ด	07	1
tts	08	แปด	08	1
tts	09	เก้า	09	1
tts	10	ซิบ	10	1
tts	11	ซิบเอ้ด	11	1
tts	12	ซิบสอง	12	1
tts	13	ซิบสาม	13	1
tts	14	ซิบซี	14	1
tts	15	ซิบห่า	15	1
tts	16	ซิบฮก	16	1
tts	17	ซิบเจ้ด	17	1
tts	18	ซิบแปด	18	1
tts	19	ซิบเก้า	19	1
tts	20	ยี่ซิบ	20	1
tts	21	ยี่ซิบเอ้ด	21	1
tts	22	ยี่ซิบสอง	22	1
tts	23	ยี่ซิบสาม	23	1
tts	24	ยี่ซิบซี	24	1
tts	25	ยี่ซิบห่า	25	1
tts	26	ยี่ซิบฮก	26	1
tts	27	ยี่ซิบเจ้ด	27	1
tts	28	ยี่ซิบแปด	28	1
tts	29	ยี่ซิบเก้า	29	1
tts	30	สามซิบ	30	1
tts	31	สามซิบเอ้ด	31	1
tts	32	สามซิบสอง	32	1
tts	33	สามซิบสาม	33	1
tts	34	สามซิบซี	34	1
tts	35	สามซิบห่า	35	1
tts	36	สามซิบฮก	36	1
tts	37	สามซิบเจ้ด	37	1
tts	38	สามซิบแปด	38	1
tts	39	สามซิบเก้า	39	1
tts	40	ซีซิบ	40	1
tts	41	ซีซิบเอ้ด	41	1
tts	42	ซีซิบสอง	42	1
tts	43	ซีซิบสาม	43	1
tts	44	ซีซิบซี	44	1
tts	45	ซีซิบห่า	45	1
tts	46	ซีซิบฮก	46	1
tts	47	ซีซิบเจ้ด	47	1
tts	48	ซีซิบแปด	48	1
tts	49	ซีซิบเก้า	49	1
tts	50	ห่าซิบ	50	1
tts	51	ห่าซิบเอ้ด	51	1
tts	52	ห่าซิบสอง	52	1
tts	53	ห่าซิบสาม	53	1
tts	54	ห่าซิบซี	54	1
tts	55	ห่าซิบห่า	55	1
tts	56	ห่าซิบฮก	56	1
tts	57	ห่าซิบเจ้ด	57	1
tts	58	ห่าซิบแปด	58	1
tts	59	ห่าซิบเก้า	59	1
tts	60	ฮกซิบ	60	1
tts	61	ฮกซิบเอ้ด	61	1
tts	62	ฮกซิบสอง	62	1
tts	63	ฮกซิบสาม	63	1
tts	64	ฮกซิบซี	64	1
tts	65	ฮกซิบห่า	65	1
tts	66	ฮกซิบฮก	66	1
tts	67	ฮกซิบเจ้ด	67	1
tts	68	ฮกซิบแปด	68	1
tts	69	ฮกซิบเก้า	69	1
tts	70	เจ้ดซิบ	70	1
tts	71	เจ้ดซิบเอ้ด	71	1
tts	72	เจ้ดซิบสอง	72	1
tts	73	เจ้ดซิบสาม	73	1
tts	74	เจ้ดซิบซี	74	1
tts	75	เจ้ดซิบห่า	75	1
tts	76	เจ้ดซิบฮก	76	1
tts	77	เจ้ดซิบเจ้ด	77	1
tts	78	เจ้ดซิบแปด	78	1
tts	79	เจ้ดซิบเก้า	79	1
tts	80	แปดซิบ	80	1
tts	81	แปดซิบเอ้ด	81	1
tts	82	แปดซิบสอง	82	1
tts	83	แปดซิบสาม	83	1
tts	84	แปดซิบซี	84	1
tts	85	แปดซิบห่า	85	1
tts	86	แปดซิบฮก	86	1
tts	87	แปดซิบเจ้ด	87	1
tts	88	แปดซิบแปด	88	1
tts	89	แปดซิบเก้า	89	1
tts	90	เก้าซิบ	90	1
tts	91	เก้าซิบเอ้ด	91	1
tts	92	เก้าซิบสอง	92	1
tts	93	เก้าซิบสาม	93	1
tts	94	เก้าซิบซี	94	1
tts	95	เก้าซิบห่า	95	1
tts	96	เก้าซิบฮก	96	1
tts	97	เก้าซิบเจ้ด	97	1
tts	98	เก้าซิบแปด	98	1
tts	99	เก้าซิบเก้า	99	1
tuk	01	bir	01	1
tuk	02	iki	02	1
tuk	03	üç	03	1
tuk	04	dört	04	1
tuk	05	bäş	05	1
tuk	06	alty	66	0
tuk	07	ýedi	07	1
tuk	08	sekiz	08	1
tuk	09	dokuz	09	1
tuk	10	on	10	1
tuk	11	onbir	11	1
tuk	12	oniki	12	1
tuk	13	onüç	13	1
tuk	14	ondört	14	1
tuk	15	onbäş	15	1
tuk	16	onalty	16	1
tuk	17	onýedi	17	1
tuk	18	onsekiz	18	1
tuk	19	ondokuz	19	1
tuk	20	ýigrim	20	1
tuk	21	ýigrimbir	21	1
tuk	22	ýigrimiki	22	1
tuk	23	ýigrimüç	23	1
tuk	24	ýigrimdört	24	1
tuk	25	ýigrimbäş	25	1
tuk	26	ýigrimalty	26	1
tuk	27	ýigrimýedi	27	1
tuk	28	ýigrimsekiz	28	1
tuk	29	ýigrimdokuz	29	1
tuk	30	otuz	30	1
tuk	31	otuzbir	31	1
tuk	32	otuziki	32	1
tuk	33	otuzüç	33	1
tuk	34	otuzdört	34	1
tuk	35	otuzbäş	35	1
tuk	36	otuzalty	36	1
tuk	37	otuzýedi	37	1
tuk	38	otuzsekiz	38	1
tuk	39	otuzdokuz	39	1
tuk	40	kyrk	40	1
